codDaneDpto;Dpto;codDaneMunicipio;Municipio;desagregacionCultivo;Cultivo;cicloDelCultivo;grupoCultivo;Subgrupo;Anio;Periodo;areaSembradaHa;areaCosechadaHa;produccionTon;rendimientoTonHa;nombreCientificoCultivo;codCultivo;estadoFisicoCultivo
15;Boyacá;15660;San Eduardo;Caña miel;Caña;Permanente;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;2020;C;72.0;69.0;276.0;4.0;Saccharum officinarum;2030403;Caña o verde
15;Boyacá;15660;San Eduardo;Caña miel;Caña;Permanente;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;2021;C;60.0;60.0;2400.0;40.0;Saccharum officinarum;2030403;Caña o verde
15;Boyacá;15660;San Eduardo;Caña miel;Caña;Permanente;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;2022;C;60.0;60.0;2400.0;40.0;Saccharum officinarum;2030403;Caña o verde
15;Boyacá;15660;San Eduardo;Caña miel;Caña;Permanente;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;2023;C;35.0;35.0;1400.0;40.0;Saccharum officinarum;2030403;Caña o verde
15;Boyacá;15660;San Eduardo;Caña panelera;Caña;Permanente;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;2019;C;39.0;37.0;259.0;7.0;Saccharum officinarum;2030402;Caña o verde
15;Boyacá;15660;San Eduardo;Caña panelera;Caña;Permanente;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;2020;C;42.0;39.0;2730.0;70.0;Saccharum officinarum;2030402;Caña o verde
15;Boyacá;15660;San Eduardo;Caña panelera;Caña;Permanente;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;2021;C;38.0;38.0;2660.0;70.0;Saccharum officinarum;2030402;Caña o verde
15;Boyacá;15660;San Eduardo;Caña panelera;Caña;Permanente;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;2022;C;38.0;38.0;2660.0;70.0;Saccharum officinarum;2030402;Caña o verde
15;Boyacá;15660;San Eduardo;Caña panelera;Caña;Permanente;Cultivos tropicales tradicionales;Cultivos tropicales tradicionales;2023;C;39.0;39.0;2730.0;70.0;Saccharum officinarum;2030402;Caña o verde
15;Boyacá;15660;San Eduardo;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2019;A;5.0;5.0;5.0;1.0;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15660;San Eduardo;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2019;B;5.0;5.0;3.4965034965035;0.7;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15660;San Eduardo;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2020;A;2.0;2.0;2.7972027972028;1.4;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15660;San Eduardo;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2020;B;2.0;2.0;2.7972027972028;1.4;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15660;San Eduardo;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;A;2.0;2.0;2.8;1.4;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15660;San Eduardo;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2021;B;2.0;2.0;2.8;1.4;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15660;San Eduardo;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2022;A;3.0;1.0;1.5;1.5;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15660;San Eduardo;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2022;B;6.0;6.0;9.0;1.5;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15660;San Eduardo;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2023;A;3.0;6.0;9.0;1.5;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15660;San Eduardo;Frijol;Frijol;Transitorio;Leguminosas;Leguminosas;2023;B;6.0;6.0;9.0;1.5;Phaseolus vulgaris;1060200;Grano seco
15;Boyacá;15660;San Eduardo;Granadilla;Granadilla;Permanente;Frutales;Pasifloráceas;2019;C;9.0;6.0;72.0;12.0;Passiflora ligularis;2042800;En fresco
15;Boyacá;15660;San Eduardo;Granadilla;Granadilla;Permanente;Frutales;Pasifloráceas;2020;C;9.5;9.0;108.0;12.0;Passiflora ligularis;2042800;En fresco
15;Boyacá;15660;San Eduardo;Granadilla;Granadilla;Permanente;Frutales;Pasifloráceas;2021;C;10.5;9.5;114.0;12.0;Passiflora ligularis;2042800;En fresco
15;Boyacá;15660;San Eduardo;Granadilla;Granadilla;Permanente;Frutales;Pasifloráceas;2022;C;10.5;10.5;126.0;12.0;Passiflora ligularis;2042800;En fresco
15;Boyacá;15660;San Eduardo;Granadilla;Granadilla;Permanente;Frutales;Pasifloráceas;2023;C;3.5;3.5;42.0;12.0;Passiflora ligularis;2042800;En fresco
15;Boyacá;15660;San Eduardo;Guanábana;Guanábana;Permanente;Frutales;Anonáceas;2019;C;3.0;2.0;6.0;3.0;Annona muricata;2042900;En fresco
15;Boyacá;15660;San Eduardo;Guanábana;Guanábana;Permanente;Frutales;Anonáceas;2020;C;3.3;3.0;9.0;3.0;Annona muricata;2042900;En fresco
15;Boyacá;15660;San Eduardo;Guanábana;Guanábana;Permanente;Frutales;Anonáceas;2021;C;4.3;3.3;16.5;5.0;Annona muricata;2042900;En fresco
15;Boyacá;15660;San Eduardo;Guanábana;Guanábana;Permanente;Frutales;Anonáceas;2022;C;4.3;4.3;21.5;5.0;Annona muricata;2042900;En fresco
15;Boyacá;15660;San Eduardo;Guanábana;Guanábana;Permanente;Frutales;Anonáceas;2023;C;2.3;2.3;11.5;5.0;Annona muricata;2042900;En fresco
15;Boyacá;15660;San Eduardo;Gulupa o cholupa;Gulupa o cholupa;Permanente;Frutales;Pasifloráceas;2019;C;4.0;4.0;20.0;5.0;Passiflora edulis Sims fo. Edulis;2043100;En fresco
15;Boyacá;15660;San Eduardo;Gulupa o cholupa;Gulupa o cholupa;Permanente;Frutales;Pasifloráceas;2020;C;4.5;4.0;20.0;5.0;Passiflora edulis Sims fo. Edulis;2043100;En fresco
15;Boyacá;15660;San Eduardo;Gulupa o cholupa;Gulupa o cholupa;Permanente;Frutales;Pasifloráceas;2021;C;5.5;4.5;67.5;15.0;Passiflora edulis Sims fo. Edulis;2043100;En fresco
15;Boyacá;15660;San Eduardo;Gulupa o cholupa;Gulupa o cholupa;Permanente;Frutales;Pasifloráceas;2022;C;5.5;5.5;93.5;17.0;Passiflora edulis Sims fo. Edulis;2043100;En fresco
15;Boyacá;15660;San Eduardo;Gulupa o cholupa;Gulupa o cholupa;Permanente;Frutales;Pasifloráceas;2023;C;2.0;2.0;34.0;17.0;Passiflora edulis Sims fo. Edulis;2043100;En fresco
15;Boyacá;15660;San Eduardo;Lulo;Lulo;Permanente;Frutales;Solanáceas;2019;C;28.0;26.0;390.0;15.0;Solanum quitoense;2043700;En fresco
15;Boyacá;15660;San Eduardo;Lulo;Lulo;Permanente;Frutales;Solanáceas;2020;C;29.0;28.0;420.0;15.0;Solanum quitoense;2043700;En fresco
15;Boyacá;15660;San Eduardo;Lulo;Lulo;Permanente;Frutales;Solanáceas;2021;C;30.0;29.0;435.0;15.0;Solanum quitoense;2043700;En fresco
15;Boyacá;15660;San Eduardo;Lulo;Lulo;Permanente;Frutales;Solanáceas;2022;C;30.0;30.0;450.0;15.0;Solanum quitoense;2043700;En fresco
15;Boyacá;15660;San Eduardo;Lulo;Lulo;Permanente;Frutales;Solanáceas;2023;C;7.0;7.0;105.0;15.0;Solanum quitoense;2043700;En fresco
15;Boyacá;15660;San Eduardo;Maíz amarillo tecnificado;Maíz;Transitorio;Cereales;Cereales;2021;A;2.0;2.0;1.0;0.5;Zea mays;1010401;Grano seco
15;Boyacá;15660;San Eduardo;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2021;A;5.0;5.0;2.0;0.4;Zea mays;1010402;Grano seco
15;Boyacá;15660;San Eduardo;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2022;A;5.0;0.0;0.0;0.0;Zea mays;1010402;Grano seco
15;Boyacá;15660;San Eduardo;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2022;B;0.0;5.0;2.5;0.5;Zea mays;1010402;Grano seco
15;Boyacá;15660;San Eduardo;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2023;A;5.0;0.0;0.0;0.0;Zea mays;1010402;Grano seco
15;Boyacá;15660;San Eduardo;Maíz amarillo tradicional;Maíz;Transitorio;Cereales;Cereales;2023;B;0.0;5.0;3.5;0.7;Zea mays;1010402;Grano seco
15;Boyacá;15660;San Eduardo;Maíz tecnificado;Maíz;Transitorio;Cereales;Cereales;2019;A;8.0;8.0;16.0;2.0;Zea mays;1010498;En fresco
15;Boyacá;15660;San Eduardo;Maíz tecnificado;Maíz;Transitorio;Cereales;Cereales;2019;B;5.0;5.0;9.0;1.8;Zea mays;1010498;En fresco
15;Boyacá;15660;San Eduardo;Maíz tecnificado;Maíz;Transitorio;Cereales;Cereales;2020;A;2.0;2.0;2.8;1.4;Zea mays;1010498;En fresco
15;Boyacá;15660;San Eduardo;Maíz tecnificado;Maíz;Transitorio;Cereales;Cereales;2020;B;1.0;1.0;1.4;1.4;Zea mays;1010498;En fresco
15;Boyacá;15660;San Eduardo;Maíz tradicional;Maíz;Transitorio;Cereales;Cereales;2019;A;6.0;6.0;6.0;1.0;Zea mays;1010497;En fresco
15;Boyacá;15660;San Eduardo;Maíz tradicional;Maíz;Transitorio;Cereales;Cereales;2019;B;6.0;6.0;6.6;1.1;Zea mays;1010497;En fresco
15;Boyacá;15660;San Eduardo;Maíz tradicional;Maíz;Transitorio;Cereales;Cereales;2020;A;2.0;2.0;2.8;1.4;Zea mays;1010497;En fresco
15;Boyacá;15660;San Eduardo;Maíz tradicional;Maíz;Transitorio;Cereales;Cereales;2020;B;1.0;1.0;1.4;1.4;Zea mays;1010497;En fresco
15;Boyacá;15660;San Eduardo;Malanga, achín, yota, papa china, bore;Malanga, achín, yota, papa china, bore;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2019;A;5.0;5.0;40.0;8.0;Colocasia esculenta;1080400;En fresco
15;Boyacá;15660;San Eduardo;Malanga, achín, yota, papa china, bore;Malanga, achín, yota, papa china, bore;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2019;B;3.0;3.0;24.0;8.0;Colocasia esculenta;1080400;En fresco
15;Boyacá;15660;San Eduardo;Malanga, achín, yota, papa china, bore;Malanga, achín, yota, papa china, bore;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2020;A;1.0;1.0;8.0;8.0;Colocasia esculenta;1080400;En fresco
15;Boyacá;15660;San Eduardo;Malanga, achín, yota, papa china, bore;Malanga, achín, yota, papa china, bore;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2020;B;1.0;1.0;8.0;8.0;Colocasia esculenta;1080400;En fresco
15;Boyacá;15660;San Eduardo;Malanga, achín, yota, papa china, bore;Malanga, achín, yota, papa china, bore;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2021;A;1.0;1.0;8.0;8.0;Colocasia esculenta;1080400;En fresco
15;Boyacá;15660;San Eduardo;Malanga, achín, yota, papa china, bore;Malanga, achín, yota, papa china, bore;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2021;B;1.0;1.0;8.0;8.0;Colocasia esculenta;1080400;En fresco
15;Boyacá;15660;San Eduardo;Malanga, achín, yota, papa china, bore;Malanga, achín, yota, papa china, bore;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2022;A;1.0;1.0;8.0;8.0;Colocasia esculenta;1080400;En fresco
15;Boyacá;15660;San Eduardo;Malanga, achín, yota, papa china, bore;Malanga, achín, yota, papa china, bore;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2022;B;1.0;1.0;8.0;8.0;Colocasia esculenta;1080400;En fresco
15;Boyacá;15660;San Eduardo;Malanga, achín, yota, papa china, bore;Malanga, achín, yota, papa china, bore;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2023;A;1.0;1.0;8.0;8.0;Colocasia esculenta;1080400;En fresco
15;Boyacá;15660;San Eduardo;Malanga, achín, yota, papa china, bore;Malanga, achín, yota, papa china, bore;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2023;B;1.0;1.0;8.0;8.0;Colocasia esculenta;1080400;En fresco
15;Boyacá;15660;San Eduardo;Mora;Mora;Permanente;Frutales;Demás frutales;2019;C;2.0;2.0;16.0;8.0;Rubus glaucus Benth.;2044700;En fresco
15;Boyacá;15660;San Eduardo;Mora;Mora;Permanente;Frutales;Demás frutales;2020;C;2.5;1.5;12.0;8.0;Rubus glaucus Benth.;2044700;En fresco
15;Boyacá;15660;San Eduardo;Mora;Mora;Permanente;Frutales;Demás frutales;2021;C;3.5;2.5;20.0;8.0;Rubus glaucus Benth.;2044700;En fresco
15;Boyacá;15660;San Eduardo;Mora;Mora;Permanente;Frutales;Demás frutales;2022;C;3.5;3.5;28.0;8.0;Rubus glaucus Benth.;2044700;En fresco
15;Boyacá;15660;San Eduardo;Mora;Mora;Permanente;Frutales;Demás frutales;2023;C;2.0;2.0;16.0;8.0;Rubus glaucus Benth.;2044700;En fresco
15;Boyacá;15660;San Eduardo;Pitahaya;Pitahaya;Permanente;Frutales;Demás frutales;2019;C;12.0;8.0;40.0;5.0;Selenicereus megalanthus;2045700;En fresco
15;Boyacá;15660;San Eduardo;Pitahaya;Pitahaya;Permanente;Frutales;Demás frutales;2020;C;13.0;12.0;60.0;5.0;Selenicereus megalanthus;2045700;En fresco
15;Boyacá;15660;San Eduardo;Pitahaya;Pitahaya;Permanente;Frutales;Demás frutales;2021;C;15.0;13.0;65.0;5.0;Selenicereus megalanthus;2045700;En fresco
15;Boyacá;15660;San Eduardo;Pitahaya;Pitahaya;Permanente;Frutales;Demás frutales;2022;C;15.0;15.0;75.0;5.0;Selenicereus megalanthus;2045700;En fresco
15;Boyacá;15660;San Eduardo;Pitahaya;Pitahaya;Permanente;Frutales;Demás frutales;2023;C;6.0;6.0;30.0;5.0;Selenicereus megalanthus;2045700;En fresco
15;Boyacá;15660;San Eduardo;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2019;C;22.0;21.0;567.0;27.0;Solanum betaceum;2046300;En fresco
15;Boyacá;15660;San Eduardo;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2020;C;23.0;22.0;594.0;27.0;Solanum betaceum;2046300;En fresco
15;Boyacá;15660;San Eduardo;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2021;C;25.0;25.0;675.0;27.0;Solanum betaceum;2046300;En fresco
15;Boyacá;15660;San Eduardo;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2022;C;25.0;25.0;675.0;27.0;Solanum betaceum;2046300;En fresco
15;Boyacá;15660;San Eduardo;Tomate de árbol;Tomate de árbol;Permanente;Frutales;Solanáceas;2023;C;10.0;10.0;200.0;20.0;Solanum betaceum;2046300;En fresco
15;Boyacá;15660;San Eduardo;Tomate invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de fruto;2019;A;2.0;2.0;120.0;60.0;Lycopersicon esculentum;1052902;En fresco
15;Boyacá;15660;San Eduardo;Tomate invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de fruto;2019;B;2.0;2.0;144.0;72.0;Lycopersicon esculentum;1052902;En fresco
15;Boyacá;15660;San Eduardo;Tomate invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de fruto;2020;A;1.0;1.0;72.0;72.0;Lycopersicon esculentum;1052902;En fresco
15;Boyacá;15660;San Eduardo;Tomate invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de fruto;2020;B;1.0;1.0;72.0;72.0;Lycopersicon esculentum;1052902;En fresco
15;Boyacá;15660;San Eduardo;Tomate invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de fruto;2021;A;1.0;1.0;72.0;72.0;Lycopersicon esculentum;1052902;En fresco
15;Boyacá;15660;San Eduardo;Tomate invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de fruto;2021;B;1.0;1.0;72.0;72.0;Lycopersicon esculentum;1052902;En fresco
15;Boyacá;15660;San Eduardo;Tomate invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de fruto;2022;A;1.0;1.0;72.0;72.0;Lycopersicon esculentum;1052902;En fresco
15;Boyacá;15660;San Eduardo;Tomate invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de fruto;2022;B;1.0;1.0;73.0;73.0;Lycopersicon esculentum;1052902;En fresco
15;Boyacá;15660;San Eduardo;Tomate invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de fruto;2023;A;1.0;1.0;68.0;68.0;Lycopersicon esculentum;1052902;En fresco
15;Boyacá;15660;San Eduardo;Tomate invernadero;Tomate;Transitorio;Hortalizas;Hortalizas de fruto;2023;B;1.0;1.0;72.0;72.0;Lycopersicon esculentum;1052902;En fresco
15;Boyacá;15660;San Eduardo;Yuca consumo en fresco;Yuca;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2019;A;15.0;15.0;180.0;12.0;Manihot esculenta;1081001;En fresco
15;Boyacá;15660;San Eduardo;Yuca consumo en fresco;Yuca;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2019;B;2.0;2.0;24.0;12.0;Manihot esculenta;1081001;En fresco
15;Boyacá;15660;San Eduardo;Yuca consumo en fresco;Yuca;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2020;A;2.0;2.0;24.0;12.0;Manihot esculenta;1081001;En fresco
15;Boyacá;15660;San Eduardo;Yuca consumo en fresco;Yuca;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2020;B;2.0;2.0;24.0;12.0;Manihot esculenta;1081001;En fresco
15;Boyacá;15660;San Eduardo;Yuca consumo en fresco;Yuca;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2021;A;3.0;3.0;36.0;12.0;Manihot esculenta;1081001;En fresco
15;Boyacá;15660;San Eduardo;Yuca consumo en fresco;Yuca;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2021;B;2.0;2.0;24.0;12.0;Manihot esculenta;1081001;En fresco
15;Boyacá;15660;San Eduardo;Yuca consumo en fresco;Yuca;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2022;A;3.0;3.0;36.0;12.0;Manihot esculenta;1081001;En fresco
15;Boyacá;15660;San Eduardo;Yuca consumo en fresco;Yuca;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2022;B;3.0;2.0;26.0;13.0;Manihot esculenta;1081001;En fresco
15;Boyacá;15660;San Eduardo;Yuca consumo en fresco;Yuca;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2023;A;3.0;3.0;42.0;14.0;Manihot esculenta;1081001;En fresco
15;Boyacá;15660;San Eduardo;Yuca consumo en fresco;Yuca;Transitorio;Raíces y tubérculos;Raíces y tubérculos;2023;B;3.0;3.0;39.0;13.0;Manihot esculenta;1081001;En fresco
15;Boyacá;15664;San José de Pare;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demás frutales;2019;C;0.5;0.0;0.0;0.0;Persea americana;2040299;En fresco
15;Boyacá;15664;San José de Pare;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demás frutales;2020;C;0.5;0.0;0.0;0.0;Persea americana;2040299;En fresco
15;Boyacá;15664;San José de Pare;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demás frutales;2021;C;6.5;0.5;5.0;10.0;Persea americana;2040299;En fresco
15;Boyacá;15664;San José de Pare;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demás frutales;2022;C;14.5;6.5;52.0;8.0;Persea americana;2040299;En fresco
15;Boyacá;15664;San José de Pare;Aguacate demás variedades;Aguacate;Permanente;Frutales;Demás frutales;2023;C;15.0;4.5;36.0;8.0;Persea americana;2040299;En fresco
15;Boyacá;15664;San José de Pare;Arveja;Arveja;Transitorio;Leguminosas;Leguminosas;2019;A;1.0;1.0;0.607476635514019;0.61;Pisum sativum;1060100;Grano
15;Boyacá;15664;San José de Pare;Banano consumo interno;Banano;Permanente;Frutales;Demás frutales;2022;C;8.0;0.0;0.0;0.0;Musa acuminata;2040902;En fresco
15;Boyacá;15664;San José de Pare;Banano consumo interno;Banano;Permanente;Frutales;Demás frutales;2023;C;11.0;8.0;64.0;8.0;Musa acuminata;2040902;En fresco
